id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
359,Kahdhoo,0,06:06,18:15,09:35,74%,31°C,fine,NIL,E 05 mph,-,2020-03-29 17:00:04,2020-03-29 17:00:04
360,Kahdhoo,0,06:06,18:15,09:35,82%,28°C,fine,NIL,N 03 mph,-,2020-03-30 05:00:05,2020-03-30 05:00:05
361,Kahdhoo,0,06:06,18:14,10:23,68%,31°C,fine,NIL,NW 05 mph,-,2020-03-30 17:00:03,2020-03-30 17:00:03
362,Kahdhoo,0,06:06,18:14,11:14,74%,28°C,fine,NIL,N 05 mph,-,2020-03-31 05:00:05,2020-03-31 05:00:05
363,Kahdhoo,0,06:06,18:14,11:14,71%,31°C,fine,NIL,VARIABLE 02 mph,-,2020-03-31 17:00:02,2020-03-31 17:00:02
364,Kahdhoo,0,06:06,18:14,11:14,78%,28°C,fine,NIL,N 05 mph,-,2020-04-01 05:00:10,2020-04-01 05:00:10
365,Kahdhoo,0,06:05,18:14,12:08,71%,31°C,fine,NIL,ENE 03 mph,-,2020-04-01 17:00:09,2020-04-01 17:00:09
366,Kahdhoo,0,06:05,18:14,13:04,96%,26°C,lightning,NIL,CALM,-,2020-04-02 05:00:09,2020-04-02 05:00:09
367,Kahdhoo,0,06:05,18:14,13:04,71%,31°C,fine,NIL,NE 06 mph,-,2020-04-02 17:00:05,2020-04-02 17:00:05
368,Kahdhoo,0,06:05,18:14,13:04,82%,29°C,fine,25.0 mm,NNE 05 mph,-,2020-04-03 05:00:07,2020-04-03 05:00:07
369,Kahdhoo,0,06:05,18:13,14:01,72%,32°C,fine,NIL,NE 09 mph,-,2020-04-03 17:00:10,2020-04-03 17:00:10
370,Kahdhoo,0,06:05,18:13,14:01,78%,29°C,fine,NIL,NNE 05 mph,-,2020-04-04 05:00:09,2020-04-04 05:00:09
371,Kahdhoo,0,06:04,18:13,15:55,77%,29°C,lightning,NIL,N 05 mph,-,2020-04-05 05:00:04,2020-04-05 05:00:04
372,Kahdhoo,0,06:04,18:13,15:55,76%,31°C,fine,15.1 mm,E 03 mph,-,2020-04-05 17:00:09,2020-04-05 17:00:09
373,Kahdhoo,0,06:04,18:13,16:50,81%,29°C,fine,15.1 mm,NE 03 mph,-,2020-04-06 05:00:04,2020-04-06 05:00:04
374,Kahdhoo,0,06:04,18:13,16:50,72%,32°C,fine,NIL,ENE 05 mph,-,2020-04-06 17:00:04,2020-04-06 17:00:04
375,Kahdhoo,0,06:04,18:13,16:50,83%,29°C,fine,NIL,VARIABLE 01 mph,-,2020-04-07 05:00:04,2020-04-07 05:00:04
376,Kahdhoo,0,06:03,18:12,17:45,71%,32°C,fine,NIL,VARIABLE 02 mph,-,2020-04-07 17:00:06,2020-04-07 17:00:06
377,Kahdhoo,0,06:03,18:12,18:40,82%,29°C,fine,NIL,WSW 03 mph,-,2020-04-08 05:00:06,2020-04-08 05:00:06
378,Kahdhoo,0,06:03,18:12,18:40,72%,32°C,fine,TR mm mm,WNW 03 mph,-,2020-04-08 17:00:04,2020-04-08 17:00:04
379,Kahdhoo,0,06:03,18:12,19:36,79%,29°C,fine,TR mm mm,W 05 mph,-,2020-04-09 05:00:04,2020-04-09 05:00:04
380,Kahdhoo,0,06:03,18:12,19:36,68%,32°C,fine,TR mm mm,W 05 mph,-,2020-04-09 17:00:11,2020-04-09 17:00:11
381,Kahdhoo,0,06:02,18:12,20:33,86%,27°C,fine,TR mm mm,VARIABLE 01 mph,-,2020-04-10 05:00:05,2020-04-10 05:00:05
382,Kahdhoo,0,06:02,18:12,20:33,71%,32°C,fine,NIL,W 03 mph,-,2020-04-10 17:00:04,2020-04-10 17:00:04
383,Kahdhoo,0,06:02,18:12,20:33,85%,28°C,fine,NIL,CALM,-,2020-04-11 05:00:04,2020-04-11 05:00:04
384,Kahdhoo,0,06:02,18:12,20:33,74%,30°C,slight shower,NIL,SW 03 mph,-,2020-04-11 17:00:05,2020-04-11 17:00:05
385,Kahdhoo,0,06:02,18:11,22:27,74%,29°C,fine,NIL,VARIABLE 02 mph,-,2020-04-12 05:00:05,2020-04-12 05:00:05
386,Kahdhoo,0,06:02,18:11,22:27,66%,33°C,fine,TRACE,W 03 mph,-,2020-04-12 17:00:04,2020-04-12 17:00:04
387,Kahdhoo,0,06:01,18:11,23:24,74%,29°C,fine,TRACE,VARIABLE 02 mph,-,2020-04-13 05:00:05,2020-04-13 05:00:05
388,Kahdhoo,0,06:01,18:11,23:24,69%,32°C,fine,NIL,NNE 03 mph,-,2020-04-13 17:00:05,2020-04-13 17:00:05
389,Kahdhoo,0,06:01,18:11,23:24,92%,28°C,partly cloudy,NIL,CALM,-,2020-04-14 05:00:03,2020-04-14 05:00:03
390,Kahdhoo,0,06:01,18:11,00:00,71%,32°C,fine,TRACE,ENE 05 mph,-,2020-04-14 17:00:06,2020-04-14 17:00:06
391,Kahdhoo,0,06:01,18:11,00:00,97%,26°C,fine,TRACE,VARIABLE 01 mph,-,2020-04-15 05:00:07,2020-04-15 05:00:07
392,Kahdhoo,0,06:01,18:11,00:18,71%,32°C,fine,4.8 mm,VARIABLE 02 mph,-,2020-04-15 17:00:05,2020-04-15 17:00:05
393,Kahdhoo,0,06:01,18:11,01:10,92%,27°C,lightning,4.8 mm,CALM,-,2020-04-16 05:00:04,2020-04-16 05:00:04
394,Kahdhoo,0,06:01,18:11,01:10,81%,30°C,cloudy,4.8 mm,W 05 mph,-,2020-04-16 17:00:05,2020-04-16 17:00:05
395,Kahdhoo,0,06:01,18:11,01:10,90%,28°C,partly cloudy,4.8 mm,CALM,-,2020-04-17 05:00:06,2020-04-17 05:00:06
396,Kahdhoo,0,06:00,18:10,01:58,73%,32°C,fine,10.7 mm,NE 06 mph,-,2020-04-17 17:00:04,2020-04-17 17:00:04
397,Kahdhoo,0,06:00,18:10,01:58,80%,30°C,slight shower,10.7 mm,SE 05 mph,-,2020-04-18 05:00:05,2020-04-18 05:00:05
398,Kahdhoo,0,06:00,18:10,02:43,74%,32°C,fine,0.9 mm,ESE 06 mph,-,2020-04-18 17:00:06,2020-04-18 17:00:06
399,Kahdhoo,0,06:00,18:10,03:25,74%,29°C,lightning,0.9 mm,ESE 06 mph,-,2020-04-19 05:00:05,2020-04-19 05:00:05
400,Kahdhoo,0,06:00,18:10,03:25,71%,32°C,fine,12.5 mm,E 08 mph,-,2020-04-19 17:00:04,2020-04-19 17:00:04
401,Kahdhoo,0,06:00,18:10,03:25,76%,29°C,fine,12.5 mm,E 05 mph,-,2020-04-20 05:00:04,2020-04-20 05:00:04
402,Kahdhoo,0,05:59,18:10,04:06,72%,32°C,fine,NIL,E 06 mph,-,2020-04-20 17:00:03,2020-04-20 17:00:03
403,Kahdhoo,0,05:59,18:10,04:06,95%,28°C,fine,NIL,CALM,-,2020-04-21 05:00:05,2020-04-21 05:00:05
404,Kahdhoo,0,05:59,18:10,04:06,73%,32°C,fine,0.6 mm,SE 05 mph,-,2020-04-21 17:00:04,2020-04-21 17:00:04
405,Kahdhoo,0,05:59,18:10,04:06,98%,26°C,cloudy,0.6 mm,CALM,-,2020-04-22 05:00:06,2020-04-22 05:00:06
406,Kahdhoo,0,05:59,18:10,05:26,76%,31°C,fine,46.2 mm,WSW 03 mph,-,2020-04-22 17:00:06,2020-04-22 17:00:06
407,Kahdhoo,0,05:59,18:09,06:07,100%,24°C,thundershower,46.2 mm,N 07 mph,-,2020-04-23 05:00:03,2020-04-23 05:00:03
408,Kahdhoo,0,05:59,18:09,06:07,75%,31°C,fine,46.2 mm,W 03 mph,-,2020-04-23 17:00:04,2020-04-23 17:00:04
409,Kahdhoo,0,05:59,18:09,06:07,96%,26°C,cloudy,46.2 mm,VARIABLE 01 mph,-,2020-04-24 05:00:05,2020-04-24 05:00:05
410,Kahdhoo,0,05:58,18:09,06:49,74%,29°C,cloudy,20.8 mm,ENE 07 mph,-,2020-04-24 17:00:03,2020-04-24 17:00:03
411,Kahdhoo,0,05:58,18:09,06:49,81%,29°C,cloudy,20.8 mm,SSW 05 mph,-,2020-04-25 05:00:05,2020-04-25 05:00:05
412,Kahdhoo,0,05:58,18:09,07:33,69%,32°C,fine,TRACE,W 05 mph,-,2020-04-25 17:00:04,2020-04-25 17:00:04
413,Kahdhoo,0,05:58,18:09,08:20,80%,29°C,cloudy,TRACE,VARIABLE 01 mph,-,2020-04-26 05:00:02,2020-04-26 05:00:02
414,Kahdhoo,0,05:58,18:09,08:20,69%,32°C,fine,TRACE,VARIABLE 02 mph,-,2020-04-26 17:00:04,2020-04-26 17:00:04
415,Kahdhoo,0,05:58,18:09,08:20,78%,30°C,fine,TRACE,W 03 mph,-,2020-04-27 05:00:03,2020-04-27 05:00:03
416,Kahdhoo,0,05:58,18:09,09:10,73%,32°C,fine,NIL,WSW 06 mph,-,2020-04-27 17:00:03,2020-04-27 17:00:03
417,Kahdhoo,0,05:58,18:09,09:10,81%,29°C,lightning,NIL,WSW 06 mph,-,2020-04-28 05:00:04,2020-04-28 05:00:04
418,Kahdhoo,0,05:58,18:09,09:10,94%,25°C,thundershower,TRACE,SW 03 mph,-,2020-04-28 17:00:04,2020-04-28 17:00:04
419,Kahdhoo,0,05:57,18:09,10:58,91%,27°C,partly cloudy,TRACE,CALM,-,2020-04-29 05:00:05,2020-04-29 05:00:05
420,Kahdhoo,0,05:57,18:09,10:58,76%,31°C,fine,TRACE,WSW 06 mph,-,2020-04-29 17:00:05,2020-04-29 17:00:05
421,Kahdhoo,0,05:57,18:09,10:58,81%,29°C,fine,TRACE,W 03 mph,-,2020-04-30 05:00:05,2020-04-30 05:00:05
422,Kahdhoo,0,05:57,18:09,11:53,73%,32°C,fine,NIL,W 05 mph,-,2020-04-30 17:00:04,2020-04-30 17:00:04
423,Kahdhoo,0,05:57,18:09,11:53,82%,30°C,fine,NIL,WSW 05 mph,-,2020-05-01 05:00:04,2020-05-01 05:00:04
424,Kahdhoo,0,05:57,18:09,12:49,76%,32°C,fine,NIL,W 06 mph,-,2020-05-01 17:00:03,2020-05-01 17:00:03
425,Kahdhoo,0,05:57,18:09,12:49,83%,30°C,fine,NIL,W 07 mph,-,2020-05-02 05:00:03,2020-05-02 05:00:03
426,Kahdhoo,0,05:57,18:09,13:43,76%,32°C,fine,NIL,W 09 mph,-,2020-05-02 17:00:06,2020-05-02 17:00:06
427,Kahdhoo,0,05:57,18:09,13:43,81%,30°C,fine,NIL,W 06 mph,-,2020-05-03 05:00:04,2020-05-03 05:00:04
428,Kahdhoo,0,05:57,18:09,13:43,79%,31°C,fine,11.0 mm,W 07 mph,-,2020-05-03 17:00:04,2020-05-03 17:00:04
429,Kahdhoo,0,05:57,18:09,15:30,87%,28°C,lightning,11.0 mm,WSW 06 mph,-,2020-05-04 05:00:03,2020-05-04 05:00:03
430,Kahdhoo,0,05:57,18:09,15:30,77%,31°C,cloudy,2.4 mm,W 05 mph,-,2020-05-04 17:00:04,2020-05-04 17:00:04
431,Kahdhoo,0,05:57,18:08,16:24,84%,29°C,lightning,2.4 mm,W 03 mph,-,2020-05-05 05:00:03,2020-05-05 05:00:03
432,Kahdhoo,0,05:57,18:08,16:24,85%,28°C,slight rain,12.7 mm,SSW 05 mph,-,2020-05-05 17:00:04,2020-05-05 17:00:04
433,Kahdhoo,0,05:57,18:08,16:24,84%,29°C,slight shower,12.7 mm,SW 06 mph,-,2020-05-06 05:00:03,2020-05-06 05:00:03
434,Kahdhoo,0,05:56,18:08,17:18,84%,29°C,slight shower,4.4 mm,W 05 mph,-,2020-05-06 17:00:05,2020-05-06 17:00:05
435,Kahdhoo,0,05:56,18:08,17:18,80%,28°C,fine,4.4 mm,SSW 06 mph,-,2020-05-07 05:00:04,2020-05-07 05:00:04
436,Kahdhoo,0,05:56,18:08,18:14,79%,31°C,partly cloudy,4.5 mm,SW 07 mph,-,2020-05-07 17:00:04,2020-05-07 17:00:04
437,Kahdhoo,0,05:56,18:08,18:14,87%,29°C,fine,4.5 mm,SW 07 mph,-,2020-05-08 05:00:03,2020-05-08 05:00:03
438,Kahdhoo,0,05:56,18:08,19:12,76%,32°C,fine,1.1 mm,W 06 mph,-,2020-05-08 17:00:04,2020-05-08 17:00:04
439,Kahdhoo,0,05:56,18:08,19:12,84%,30°C,fine,1.1 mm,W 10 mph,-,2020-05-09 05:00:03,2020-05-09 05:00:03
440,Kahdhoo,0,05:56,18:08,19:12,77%,32°C,fine,1.1 mm,W 06 mph,-,2020-05-09 17:00:04,2020-05-09 17:00:04
441,Kahdhoo,0,05:56,18:08,19:12,82%,30°C,fine,1.1 mm,W 06 mph,-,2020-05-10 05:00:05,2020-05-10 05:00:05
442,Kahdhoo,0,05:56,18:08,21:10,77%,32°C,fine,TRACE,WSW 06 mph,-,2020-05-10 17:00:04,2020-05-10 17:00:04
443,Kahdhoo,0,05:56,18:08,21:10,86%,29°C,fine,TRACE,WSW 08 mph,-,2020-05-11 05:00:04,2020-05-11 05:00:04
444,Kahdhoo,0,05:56,18:08,22:07,78%,32°C,fine,0.8 mm,W 10 mph,-,2020-05-11 17:00:04,2020-05-11 17:00:04
445,Kahdhoo,0,05:56,18:08,23:02,84%,28°C,cloudy,0.8 mm,W 08 mph,-,2020-05-12 05:00:04,2020-05-12 05:00:04
446,Kahdhoo,0,05:56,18:08,23:02,76%,31°C,partly cloudy,32.3 mm,W 08 mph,-,2020-05-12 17:00:04,2020-05-12 17:00:04
447,Kahdhoo,0,05:56,18:08,23:52,88%,29°C,cloudy,32.3 mm,W 03 mph,-,2020-05-13 05:00:03,2020-05-13 05:00:03
448,Kahdhoo,0,05:56,18:08,23:52,73%,32°C,fine,15.0 mm,VARIABLE 02 mph,-,2020-05-13 17:00:06,2020-05-13 17:00:06
449,Kahdhoo,0,05:56,18:08,23:52,92%,28°C,fine,15.0 mm,VARIABLE 02 mph,-,2020-05-14 05:00:04,2020-05-14 05:00:04
450,Kahdhoo,0,05:56,18:09,00:00,82%,29°C,cloudy,TRACE,SW 06 mph,-,2020-05-14 17:00:03,2020-05-14 17:00:03
451,Kahdhoo,0,05:56,18:09,00:00,98%,26°C,moderate shower,TRACE,WSW 18 mph,-,2020-05-15 05:00:04,2020-05-15 05:00:04
452,Kahdhoo,0,05:56,18:09,00:39,82%,29°C,slight rain,41.5 mm,W 12 mph,-,2020-05-15 17:00:04,2020-05-15 17:00:04
453,Kahdhoo,0,05:56,18:09,01:23,82%,29°C,cloudy,41.5 mm,W 15 mph,-,2020-05-16 05:00:04,2020-05-16 05:00:04
454,Kahdhoo,0,05:56,18:09,01:23,75%,32°C,partly cloudy,0.2 mm,W 10 mph,-,2020-05-16 17:00:03,2020-05-16 17:00:03
455,Kahdhoo,0,05:56,18:09,01:23,82%,30°C,fine,0.2 mm,W 12 mph,-,2020-05-17 05:00:04,2020-05-17 05:00:04
456,Kahdhoo,0,05:56,18:09,02:05,80%,31°C,partly cloudy,0.2 mm,W 13 mph,-,2020-05-17 17:00:04,2020-05-17 17:00:04
457,Kahdhoo,0,05:56,18:09,02:05,90%,27°C,slight shower,0.2 mm,WNW 11 mph,-,2020-05-18 05:00:02,2020-05-18 05:00:02
458,Kahdhoo,0,05:56,18:09,02:45,86%,28°C,slight rain,0.2 mm,W 12 mph,-,2020-05-18 17:00:03,2020-05-18 17:00:03
459,Kahdhoo,0,05:56,18:09,02:45,81%,28°C,cloudy,0.2 mm,W 15 mph,-,2020-05-19 05:00:02,2020-05-19 05:00:02
460,Kahdhoo,0,05:56,18:09,03:25,80%,32°C,fine,24.0 mm,W 09 mph,-,2020-05-19 17:00:03,2020-05-19 17:00:03
461,Kahdhoo,0,05:56,18:09,04:05,86%,29°C,fine,24.0 mm,W 09 mph,-,2020-05-20 05:00:04,2020-05-20 05:00:04
462,Kahdhoo,0,05:56,18:09,04:05,75%,32°C,fine,NIL,WSW 08 mph,-,2020-05-20 17:00:04,2020-05-20 17:00:04
463,Kahdhoo,0,05:56,18:09,04:05,82%,29°C,lightning,NIL,SW 10 mph,-,2020-05-21 05:00:08,2020-05-21 05:00:08
464,Kahdhoo,0,05:56,18:09,04:46,80%,31°C,fine,11.8 mm,SW 07 mph,-,2020-05-21 17:00:06,2020-05-21 17:00:06
465,Kahdhoo,0,05:56,18:09,05:30,83%,30°C,cloudy,11.8 mm,WSW 07 mph,-,2020-05-22 05:00:08,2020-05-22 05:00:08
466,Kahdhoo,0,05:56,18:09,05:30,78%,31°C,partly cloudy,4.6 mm,WSW 12 mph,-,2020-05-22 17:00:06,2020-05-22 17:00:06
467,Kahdhoo,0,05:56,18:09,05:30,86%,29°C,fine,4.6 mm,WNW 15 mph,-,2020-05-23 05:00:04,2020-05-23 05:00:04
468,Kahdhoo,0,05:56,18:09,06:17,79%,31°C,cloudy,0.3 mm,W 14 mph,-,2020-05-23 17:00:05,2020-05-23 17:00:05
469,Kahdhoo,0,05:56,18:09,07:06,84%,29°C,lightning,0.3 mm,W 12 mph,-,2020-05-24 05:00:05,2020-05-24 05:00:05
470,Kahdhoo,0,05:56,18:09,07:06,85%,28°C,cloudy,2.0 mm,W 10 mph,-,2020-05-24 17:00:04,2020-05-24 17:00:04
471,Kahdhoo,0,05:56,18:09,07:06,84%,29°C,fine,2.0 mm,W 12 mph,-,2020-05-25 05:00:04,2020-05-25 05:00:04
472,Kahdhoo,0,05:56,18:10,07:59,84%,30°C,partly cloudy,2.0 mm,SW 09 mph,-,2020-05-25 17:00:05,2020-05-25 17:00:05
473,Kahdhoo,0,05:56,18:10,07:59,87%,29°C,lightning,2.0 mm,WSW 06 mph,-,2020-05-26 05:00:03,2020-05-26 05:00:03
474,Kahdhoo,0,05:56,18:10,08:54,76%,31°C,fine,11.7 mm,SW 07 mph,-,2020-05-26 17:00:04,2020-05-26 17:00:04
475,Kahdhoo,0,05:56,18:10,08:54,83%,28°C,fine,11.7 mm,SSW 05 mph,-,2020-05-27 05:00:04,2020-05-27 05:00:04
476,Kahdhoo,0,05:56,18:10,09:49,76%,32°C,fine,NIL,S 07 mph,-,2020-05-27 17:00:03,2020-05-27 17:00:03
477,Kahdhoo,0,05:56,18:10,10:44,83%,29°C,fine,NIL,SSW 06 mph,-,2020-05-28 05:00:04,2020-05-28 05:00:04
478,Kahdhoo,0,05:56,18:10,10:44,75%,31°C,fine,1.9 mm,SSW 09 mph,-,2020-05-28 17:00:04,2020-05-28 17:00:04
479,Kahdhoo,0,05:56,18:10,11:38,94%,26°C,slight shower,1.9 mm,SW 09 mph,-,2020-05-29 05:00:05,2020-05-29 05:00:05
480,Kahdhoo,0,05:56,18:10,11:38,84%,30°C,cloudy,21.3 mm,W 10 mph,-,2020-05-29 17:00:04,2020-05-29 17:00:04
481,Kahdhoo,0,05:56,18:10,11:38,93%,26°C,cloudy,21.3 mm,SW 14 mph,-,2020-05-30 05:00:06,2020-05-30 05:00:06
482,Kahdhoo,0,05:57,18:10,12:31,76%,31°C,fine,9.9 mm,SW 06 mph,-,2020-05-30 17:00:04,2020-05-30 17:00:04
483,Kahdhoo,0,05:57,18:10,12:31,96%,26°C,thundershower,9.9 mm,ESE 03 mph,-,2020-05-31 05:00:05,2020-05-31 05:00:05
484,Kahdhoo,0,05:57,18:10,13:23,76%,31°C,fine,45.0 mm,SSE 07 mph,-,2020-05-31 17:00:05,2020-05-31 17:00:05
485,Kahdhoo,0,05:57,18:10,13:23,79%,29°C,fine,45.0 mm,SSE 06 mph,-,2020-06-01 05:00:04,2020-06-01 05:00:04
486,Kahdhoo,0,05:57,18:11,14:14,71%,31°C,fine,TRACE,S 10 mph,-,2020-06-01 17:00:04,2020-06-01 17:00:04
487,Kahdhoo,0,05:57,18:11,14:14,81%,28°C,fine,TRACE,S 06 mph,-,2020-06-02 05:00:03,2020-06-02 05:00:03
488,Kahdhoo,0,05:57,18:11,15:08,67%,32°C,fine,TRACE,SW 07 mph,-,2020-06-02 17:00:04,2020-06-02 17:00:04
489,Kahdhoo,0,05:57,18:11,15:08,77%,29°C,fine,TRACE,WSW 06 mph,-,2020-06-03 05:00:04,2020-06-03 05:00:04
490,Kahdhoo,0,05:57,18:11,16:00,72%,31°C,fine,NIL,SSE 07 mph,-,2020-06-03 17:00:03,2020-06-03 17:00:03
491,Kahdhoo,0,05:57,18:11,16:00,81%,29°C,fine,NIL,SSW 03 mph,-,2020-06-04 05:00:07,2020-06-04 05:00:07
492,Kahdhoo,0,05:57,18:11,16:55,72%,31°C,fine,NIL,S 07 mph,-,2020-06-04 17:00:05,2020-06-04 17:00:05
493,Kahdhoo,0,05:57,18:11,17:53,79%,29°C,fine,NIL,S 05 mph,-,2020-06-05 05:00:05,2020-06-05 05:00:05
494,Kahdhoo,0,05:57,18:11,17:53,73%,32°C,fine,NIL,S 10 mph,-,2020-06-05 17:00:04,2020-06-05 17:00:04
495,Kahdhoo,0,05:58,18:12,18:53,79%,29°C,fine,NIL,SSW 05 mph,-,2020-06-06 05:00:04,2020-06-06 05:00:04
496,Kahdhoo,0,05:58,18:12,18:53,74%,31°C,fine,3.8 mm,S 09 mph,-,2020-06-06 17:00:04,2020-06-06 17:00:04
497,Kahdhoo,0,05:58,18:12,18:53,94%,26°C,lightning,3.8 mm,VARIABLE 01 mph,-,2020-06-07 05:00:08,2020-06-07 05:00:08
498,Kahdhoo,0,05:58,18:12,19:52,80%,29°C,cloudy,12.4 mm,S 06 mph,-,2020-06-07 17:00:05,2020-06-07 17:00:05
499,Kahdhoo,0,05:58,18:12,19:52,83%,29°C,fine,12.4 mm,SW 05 mph,-,2020-06-08 05:00:06,2020-06-08 05:00:06
500,Kahdhoo,0,05:58,18:12,20:49,75%,31°C,cloudy,0.3 mm,S 06 mph,-,2020-06-08 17:00:02,2020-06-08 17:00:02
501,Kahdhoo,0,05:58,18:12,20:49,90%,28°C,lightning,0.3 mm,VARIABLE 02 mph,-,2020-06-09 05:00:05,2020-06-09 05:00:05
502,Kahdhoo,0,05:58,18:12,21:43,72%,30°C,partly cloudy,0.1 mm,SW 06 mph,-,2020-06-09 17:00:02,2020-06-09 17:00:02
503,Kahdhoo,0,05:58,18:12,22:32,85%,29°C,fine,0.1 mm,W 06 mph,-,2020-06-10 05:00:05,2020-06-10 05:00:05
504,Kahdhoo,0,05:58,18:12,22:32,82%,30°C,cloudy,6.6 mm,WSW 06 mph,-,2020-06-10 17:00:03,2020-06-10 17:00:03
505,Kahdhoo,0,05:58,18:12,22:32,82%,29°C,lightning,6.6 mm,WSW 07 mph,-,2020-06-11 05:00:04,2020-06-11 05:00:04
506,Kahdhoo,0,05:58,18:13,23:18,74%,32°C,fine,6.6 mm,SW 06 mph,-,2020-06-11 17:00:03,2020-06-11 17:00:03
507,Kahdhoo,0,05:58,18:13,23:18,85%,28°C,fine,6.6 mm,WSW 07 mph,-,2020-06-12 05:00:05,2020-06-12 05:00:05
508,Kahdhoo,0,05:59,18:13,00:00,73%,31°C,fine,1.4 mm,WSW 07 mph,-,2020-06-12 17:00:04,2020-06-12 17:00:04
509,Kahdhoo,0,05:59,18:13,00:00,79%,29°C,fine,1.4 mm,WSW 06 mph,-,2020-06-13 05:00:06,2020-06-13 05:00:06
510,Kahdhoo,0,05:59,18:13,00:00,83%,29°C,partly cloudy,TRACE,WSW 14 mph,-,2020-06-13 17:00:05,2020-06-13 17:00:05
511,Kahdhoo,0,05:59,18:13,00:00,77%,28°C,cloudy,TRACE,W 12 mph,-,2020-06-14 05:00:06,2020-06-14 05:00:06
512,Kahdhoo,0,05:59,18:13,00:42,74%,32°C,partly cloudy,36.0 mm,WSW 08 mph,-,2020-06-14 17:00:04,2020-06-14 17:00:04
513,Kahdhoo,0,05:59,18:13,00:42,87%,29°C,fine,36.0 mm,WSW 03 mph,-,2020-06-15 05:00:02,2020-06-15 05:00:02
514,Kahdhoo,0,05:59,18:14,01:22,74%,31°C,fine,6.4 mm,W 13 mph,-,2020-06-15 17:00:03,2020-06-15 17:00:03
515,Kahdhoo,0,05:59,18:14,01:22,81%,28°C,partly cloudy,6.4 mm,W 08 mph,-,2020-06-16 05:00:05,2020-06-16 05:00:05
516,Kahdhoo,0,05:59,18:14,02:02,76%,32°C,fine,5.1 mm,W 05 mph,-,2020-06-16 17:00:03,2020-06-16 17:00:03
517,Kahdhoo,0,05:59,18:14,02:02,98%,25°C,moderate shower,5.1 mm,W 26 mph,-,2020-06-17 05:00:04,2020-06-17 05:00:04
518,Kahdhoo,0,06:00,18:14,02:43,80%,31°C,fine,14.4 mm,W 08 mph,-,2020-06-17 17:00:04,2020-06-17 17:00:04
519,Kahdhoo,0,06:00,18:14,02:43,83%,29°C,lightning,14.4 mm,W 06 mph,-,2020-06-18 05:00:04,2020-06-18 05:00:04
520,Kahdhoo,0,06:00,18:14,03:25,75%,31°C,fine,14.4 mm,E 03 mph,-,2020-06-18 17:00:08,2020-06-18 17:00:08
521,Kahdhoo,0,06:00,18:14,03:25,88%,27°C,slight shower,14.4 mm,WSW  18 mph,-,2020-06-19 05:00:06,2020-06-19 05:00:06
522,Kahdhoo,0,06:00,18:14,04:11,68%,32°C,fine,0.3 mm,VARIABLE 02 mph,-,2020-06-19 17:00:04,2020-06-19 17:00:04
523,Kahdhoo,0,06:00,18:14,04:11,90%,27°C,fine,0.3 mm,CALM,-,2020-06-20 05:00:03,2020-06-20 05:00:03
524,Kahdhoo,0,06:00,18:15,05:00,79%,31°C,fine,NIL,SSW 06 mph,-,2020-06-20 17:00:06,2020-06-20 17:00:06
525,Kahdhoo,0,06:01,18:15,05:52,85%,29°C,fine,NIL,VARIABLE 02 mph,-,2020-06-21 05:00:04,2020-06-21 05:00:04
526,Kahdhoo,0,06:01,18:15,05:52,75%,31°C,fine,TRACE,SW 03 mph,-,2020-06-21 17:00:03,2020-06-21 17:00:03
527,Kahdhoo,0,06:01,18:15,06:47,82%,28°C,fine,TRACE,WSW 03 mph,-,2020-06-22 05:00:02,2020-06-22 05:00:02
528,Kahdhoo,0,06:01,18:15,06:47,72%,32°C,fine,TRACE,W 03 mph,-,2020-06-22 17:00:04,2020-06-22 17:00:04
529,Kahdhoo,0,06:01,18:15,07:43,82%,29°C,lightning,TRACE,W 03 mph,-,2020-06-23 05:00:03,2020-06-23 05:00:03
530,Kahdhoo,0,06:01,18:15,07:43,77%,32°C,fine,NIL,W 06 mph,-,2020-06-23 17:00:03,2020-06-23 17:00:03
531,Kahdhoo,0,06:01,18:15,07:43,82%,30°C,fine,NIL,W 12 mph,-,2020-06-24 05:00:04,2020-06-24 05:00:04
532,Kahdhoo,0,06:01,18:15,08:40,74%,32°C,fine,TRACE,W 07 mph,-,2020-06-24 17:00:03,2020-06-24 17:00:03
533,Kahdhoo,0,06:01,18:15,06:47,83%,30°C,fine,TRACE,W 08 mph,-,2020-06-25 05:00:04,2020-06-25 05:00:04
534,Kahdhoo,0,06:01,18:15,06:47,76%,32°C,fine,NIL,W 05 mph,-,2020-06-25 17:00:04,2020-06-25 17:00:04
535,Kahdhoo,0,06:02,18:16,10:28,81%,30°C,fine,NIL,WSW 09 mph,-,2020-06-26 05:00:05,2020-06-26 05:00:05
536,Kahdhoo,0,06:02,18:16,10:28,71%,32°C,fine,NIL,SW 06 mph,-,2020-06-26 17:00:04,2020-06-26 17:00:04
537,Kahdhoo,0,06:02,18:16,10:28,82%,29°C,fine,NIL,WSW 06 mph,-,2020-06-27 05:00:05,2020-06-27 05:00:05
538,Kahdhoo,0,06:02,18:16,11:20,76%,31°C,fine,4.3 mm,W 06 mph,-,2020-06-27 17:00:04,2020-06-27 17:00:04
539,Kahdhoo,0,06:02,18:16,11:20,83%,29°C,fine,4.3 mm,W 05 mph,-,2020-06-28 05:00:03,2020-06-28 05:00:03
