id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
346,Kaadehdhoo,0,06:10,18:15,08:11,69%,32°C,fine,NIL,NE 05 mph,-,2020-03-27 17:00:05,2020-03-27 17:00:05
347,Kaadehdhoo,0,06:10,18:15,08:11,76%,29°C,fine,NIL,NE 05 mph,-,2020-03-28 05:00:02,2020-03-28 05:00:02
348,Kaadehdhoo,0,06:09,18:17,08:54,73%,31°C,fine,NIL,N 05 mph,-,2020-03-28 17:00:09,2020-03-28 17:00:09
349,Kaadehdhoo,0,06:09,18:17,08:54,79%,29°C,fine,NIL,N 05 mph,-,2020-03-29 05:00:11,2020-03-29 05:00:11
350,Kaadehdhoo,0,06:09,18:17,08:54,72%,30°C,fine,NIL,N 03 mph,-,2020-03-29 17:00:02,2020-03-29 17:00:02
351,Kaadehdhoo,0,06:09,18:17,08:54,83%,28°C,fine,NIL,VARIABLE 01 mph,-,2020-03-30 05:00:08,2020-03-30 05:00:08
352,Kaadehdhoo,0,06:09,18:17,08:54,71%,31°C,fine,NIL,N 05 mph,-,2020-03-30 17:00:04,2020-03-30 17:00:04
353,Kaadehdhoo,0,06:09,18:17,08:54,77%,29°C,fine,NIL,N 05 mph,-,2020-03-31 05:00:06,2020-03-31 05:00:06
354,Kaadehdhoo,0,06:08,18:16,11:18,76%,29°C,fine,NIL,N 06 mph,-,2020-04-01 05:00:05,2020-04-01 05:00:05
355,Kaadehdhoo,0,06:08,18:16,12:12,76%,29°C,fine,NIL,N 03 mph,-,2020-04-01 17:00:07,2020-04-01 17:00:07
356,Kaadehdhoo,0,06:08,18:16,12:12,89%,27°C,fine,NIL,VARIABLE 02 mph,-,2020-04-02 05:00:04,2020-04-02 05:00:04
357,Kaadehdhoo,0,06:08,18:15,13:09,78%,31°C,fine,NIL,VARIABLE 01 mph,-,2020-04-02 17:00:04,2020-04-02 17:00:04
358,Kaadehdhoo,0,06:08,18:15,13:09,83%,28°C,fine,NIL,VARIABLE 02 mph,-,2020-04-03 05:00:13,2020-04-03 05:00:13
359,Kaadehdhoo,0,06:07,18:15,14:05,76%,31°C,fine,NIL,N 06 mph,-,2020-04-03 17:00:09,2020-04-03 17:00:09
360,Kaadehdhoo,0,06:07,18:15,14:05,82%,29°C,partly cloudy,NIL,N 05 mph,-,2020-04-04 05:00:04,2020-04-04 05:00:04
361,Kaadehdhoo,0,06:07,18:15,15:02,78%,30°C,fine,1.5 mm,NNW 06 mph,-,2020-04-04 17:00:11,2020-04-04 17:00:11
362,Kaadehdhoo,0,06:07,18:15,15:02,75%,29°C,partly cloudy,1.5 mm,NNW 03 mph,-,2020-04-05 05:00:03,2020-04-05 05:00:03
363,Kaadehdhoo,0,06:07,18:15,15:58,76%,31°C,partly cloudy,5.9 mm,VARIABLE 02 mph,-,2020-04-05 17:00:03,2020-04-05 17:00:03
364,Kaadehdhoo,0,06:07,18:15,15:58,85%,28°C,fine,5.9 mm,VARIABLE 02 mph,-,2020-04-06 05:00:04,2020-04-06 05:00:04
365,Kaadehdhoo,0,06:06,18:14,16:53,98%,25°C,fine,5.9 mm,VARIABLE 01 mph,-,2020-04-07 05:00:05,2020-04-07 05:00:05
366,Kaadehdhoo,0,06:06,18:14,17:48,80%,31°C,fine,8.7 mm,WSW 07 mph,-,2020-04-07 17:00:06,2020-04-07 17:00:06
367,Kaadehdhoo,0,06:06,18:14,17:48,86%,28°C,fine,8.7 mm,SW 03 mph,-,2020-04-08 05:00:05,2020-04-08 05:00:05
368,Kaadehdhoo,0,06:06,18:14,18:42,74%,31°C,fine,NIL,W 07 mph,-,2020-04-08 17:00:06,2020-04-08 17:00:06
369,Kaadehdhoo,0,06:06,18:13,19:37,73%,31°C,fine,NIL,W 07 mph,-,2020-04-09 17:00:10,2020-04-09 17:00:10
370,Kaadehdhoo,0,06:06,18:13,19:37,94%,26°C,fine,NIL,Variable 01 mph,-,2020-04-10 05:00:04,2020-04-10 05:00:04
371,Kaadehdhoo,0,06:06,18:13,19:37,80%,30°C,fine,NIL,W 03 mph,-,2020-04-10 17:00:04,2020-04-10 17:00:04
372,Kaadehdhoo,0,06:06,18:13,19:37,94%,26°C,fine,NIL,CALM,-,2020-04-11 05:00:04,2020-04-11 05:00:04
373,Kaadehdhoo,0,06:05,18:13,21:03,72%,31°C,fine,NIL,W 06 mph,-,2020-04-11 17:00:04,2020-04-11 17:00:04
374,Kaadehdhoo,0,06:05,18:13,21:03,85%,28°C,fine,NIL,W 03 mph,-,2020-04-12 05:00:05,2020-04-12 05:00:05
375,Kaadehdhoo,0,06:05,18:13,22:27,73%,31°C,fine,NIL,W 06 mph,-,2020-04-12 17:00:04,2020-04-12 17:00:04
376,Kaadehdhoo,0,06:05,18:13,22:27,78%,29°C,fine,NIL,W 05 mph,-,2020-04-13 05:00:04,2020-04-13 05:00:04
377,Kaadehdhoo,0,06:05,18:13,22:27,70%,32°C,fine,NIL,NNW 05 mph,-,2020-04-13 17:00:04,2020-04-13 17:00:04
378,Kaadehdhoo,0,06:05,18:13,22:27,88%,27°C,fine,NIL,VARIABLE 01 mph,-,2020-04-14 05:00:04,2020-04-14 05:00:04
379,Kaadehdhoo,0,06:04,18:12,00:00,73%,32°C,fine,NIL,NNE 03 mph,-,2020-04-14 17:00:03,2020-04-14 17:00:03
380,Kaadehdhoo,0,06:04,18:12,00:00,89%,27°C,fine,NIL,Variable 01 mph,-,2020-04-15 05:00:06,2020-04-15 05:00:06
381,Kaadehdhoo,0,06:04,18:12,00:18,75%,31°C,fine,NIL,SW 03 mph,-,2020-04-15 17:00:04,2020-04-15 17:00:04
382,Kaadehdhoo,0,06:04,18:12,00:18,84%,29°C,fine,NIL,VARIABLE 01 mph,-,2020-04-16 05:00:05,2020-04-16 05:00:05
383,Kaadehdhoo,0,06:04,18:12,01:10,85%,29°C,slight rain,6.1 mm,S 05 mph,-,2020-04-16 17:00:04,2020-04-16 17:00:04
384,Kaadehdhoo,0,06:04,18:12,01:10,91%,28°C,cloudy,6.1 mm,CALM,-,2020-04-17 05:00:06,2020-04-17 05:00:06
385,Kaadehdhoo,0,06:04,18:12,01:10,76%,32°C,partly cloudy,6.1 mm,NE 03 mph,-,2020-04-17 17:00:03,2020-04-17 17:00:03
386,Kaadehdhoo,0,06:04,18:12,01:10,88%,28°C,cloudy,6.1 mm,SE 06 mph,-,2020-04-18 05:00:05,2020-04-18 05:00:05
387,Kaadehdhoo,0,06:03,18:11,02:44,82%,30°C,cloudy,3.2 mm,ESE 08 mph,-,2020-04-18 17:00:05,2020-04-18 17:00:05
388,Kaadehdhoo,0,06:03,18:11,02:44,78%,29°C,fine,3.2 mm,ESE 06 mph,-,2020-04-19 05:00:06,2020-04-19 05:00:06
389,Kaadehdhoo,0,06:03,18:11,02:44,74%,32°C,fine,3.2 mm,E 08 mph,-,2020-04-19 17:00:04,2020-04-19 17:00:04
390,Kaadehdhoo,0,06:03,18:11,02:44,84%,29°C,fine,3.2 mm,E 03 mph,-,2020-04-20 05:00:05,2020-04-20 05:00:05
391,Kaadehdhoo,0,06:03,18:11,04:08,76%,31°C,fine,0.2 mm,E 05 mph,-,2020-04-20 17:00:04,2020-04-20 17:00:04
392,Kaadehdhoo,0,06:03,18:11,04:08,96%,27°C,fine,0.2 mm,CALM,-,2020-04-21 05:00:04,2020-04-21 05:00:04
393,Kaadehdhoo,0,06:03,18:11,04:48,72%,31°C,partly cloudy,TRACE,W 05 mph,-,2020-04-21 17:00:04,2020-04-21 17:00:04
394,Kaadehdhoo,0,06:03,18:11,04:48,88%,27°C,lightning,TRACE,N 06 mph,-,2020-04-22 05:00:06,2020-04-22 05:00:06
395,Kaadehdhoo,0,06:02,18:11,05:29,75%,30°C,partly cloudy,29.4 mm,WSW 05 mph,-,2020-04-22 17:00:05,2020-04-22 17:00:05
396,Kaadehdhoo,0,06:02,18:11,05:29,89%,28°C,lightning,29.4 mm,WSW 03 mph,-,2020-04-23 05:00:03,2020-04-23 05:00:03
397,Kaadehdhoo,0,06:02,18:10,06:10,80%,29°C,cloudy,15.2 mm,W 06 mph,-,2020-04-23 17:00:03,2020-04-23 17:00:03
398,Kaadehdhoo,0,06:02,18:10,06:10,82%,28°C,cloudy,15.2 mm,SW 06 mph,-,2020-04-24 05:00:04,2020-04-24 05:00:04
399,Kaadehdhoo,0,06:02,18:10,06:10,75%,30°C,cloudy,15.2 mm,NE 07 mph,-,2020-04-24 17:00:04,2020-04-24 17:00:04
400,Kaadehdhoo,0,06:02,18:10,06:10,87%,27°C,cloudy,15.2 mm,VARIABLE 01 mph,-,2020-04-25 05:00:05,2020-04-25 05:00:05
401,Kaadehdhoo,0,06:02,18:10,06:10,72%,32°C,cloudy,TRACE,W 08 mph,-,2020-04-25 17:00:02,2020-04-25 17:00:02
402,Kaadehdhoo,0,06:02,18:10,06:10,86%,27°C,cloudy,TRACE,WNW 03 mph,-,2020-04-26 05:00:04,2020-04-26 05:00:04
403,Kaadehdhoo,0,06:02,18:10,08:24,77%,32°C,fine,TRACE,W 06 mph,-,2020-04-26 17:00:04,2020-04-26 17:00:04
404,Kaadehdhoo,0,06:02,18:10,08:24,84%,29°C,fine,TRACE,W 06 mph,-,2020-04-27 05:00:05,2020-04-27 05:00:05
405,Kaadehdhoo,0,06:01,18:10,09:15,74%,32°C,fine,1.2 mm,WSW 09 mph,-,2020-04-27 17:00:03,2020-04-27 17:00:03
406,Kaadehdhoo,0,06:01,18:10,09:15,91%,26°C,slight shower,1.2 mm,W 09 mph,-,2020-04-28 05:00:04,2020-04-28 05:00:04
407,Kaadehdhoo,0,06:01,18:10,10:08,86%,29°C,cloudy,14.3 mm,S 08 mph,-,2020-04-28 17:00:04,2020-04-28 17:00:04
408,Kaadehdhoo,0,06:01,18:10,10:08,83%,29°C,cloudy,14.3 mm,SW 09 mph,-,2020-04-29 05:00:03,2020-04-29 05:00:03
409,Kaadehdhoo,0,06:01,18:10,11:02,75%,32°C,fine,0.7 mm,wsw 07 mph,-,2020-04-29 17:00:05,2020-04-29 17:00:05
410,Kaadehdhoo,0,06:01,18:10,11:02,83%,29°C,fine,0.7 mm,VARIABLE 02 mph,-,2020-04-30 05:00:05,2020-04-30 05:00:05
411,Kaadehdhoo,0,06:01,18:09,11:58,76%,31°C,fine,NIL,SW 03 mph,-,2020-04-30 17:00:05,2020-04-30 17:00:05
412,Kaadehdhoo,0,06:01,18:09,11:58,84%,29°C,fine,NIL,WSW 06 mph,-,2020-05-01 05:00:04,2020-05-01 05:00:04
413,Kaadehdhoo,0,06:01,18:09,12:53,80%,32°C,fine,TRACE,W 09 mph,-,2020-05-01 17:00:03,2020-05-01 17:00:03
414,Kaadehdhoo,0,06:01,18:09,12:53,82%,29°C,fine,TRACE,W 09 mph,-,2020-05-02 05:00:04,2020-05-02 05:00:04
415,Kaadehdhoo,0,06:01,18:09,13:47,77%,32°C,fine,TRACE,W 12 mph,-,2020-05-02 17:00:07,2020-05-02 17:00:07
416,Kaadehdhoo,0,06:01,18:09,13:47,82%,30°C,cloudy,TRACE,WSW 10 mph,-,2020-05-03 05:00:04,2020-05-03 05:00:04
417,Kaadehdhoo,0,06:01,18:09,14:04,79%,31°C,cloudy,8.0 mm,W 10 mph,-,2020-05-03 17:00:04,2020-05-03 17:00:04
418,Kaadehdhoo,0,06:01,18:09,14:04,78%,28°C,partly cloudy,8.0 mm,SW 07 mph,-,2020-05-04 05:00:03,2020-05-04 05:00:03
419,Kaadehdhoo,0,06:00,18:09,15:33,75%,32°C,fine,5.0 mm,W 08 mph,-,2020-05-04 17:00:02,2020-05-04 17:00:02
420,Kaadehdhoo,0,06:00,18:09,15:33,86%,29°C,cloudy,5.0 mm,SW 06 mph,-,2020-05-05 05:00:04,2020-05-05 05:00:04
421,Kaadehdhoo,0,06:00,18:09,16:26,91%,28°C,slight rain,5.0 mm,WSW 12 mph,-,2020-05-05 17:00:03,2020-05-05 17:00:03
422,Kaadehdhoo,0,06:00,18:09,16:26,79%,28°C,cloudy,5.0 mm,SW 05 mph,-,2020-05-06 05:00:04,2020-05-06 05:00:04
423,Kaadehdhoo,0,06:00,18:09,17:20,84%,29°C,fine,5.7 mm,SSW 05 mph,-,2020-05-07 05:00:02,2020-05-07 05:00:02
424,Kaadehdhoo,0,06:00,18:09,18:15,81%,30°C,partly cloudy,5.7 mm,WSW 07 mph,-,2020-05-07 17:00:03,2020-05-07 17:00:03
425,Kaadehdhoo,0,06:00,18:09,18:15,86%,29°C,slight shower,5.7 mm,WSW 10 mph,-,2020-05-08 05:00:03,2020-05-08 05:00:03
426,Kaadehdhoo,0,06:00,18:09,19:12,78%,32°C,fine,5.7 mm,W 11 mph,-,2020-05-08 17:00:02,2020-05-08 17:00:02
427,Kaadehdhoo,0,06:00,18:09,19:12,93%,29°C,fine,5.7 mm,W 09 mph,-,2020-05-09 05:00:04,2020-05-09 05:00:04
428,Kaadehdhoo,0,06:00,18:09,20:11,82%,31°C,slight shower,0.5 mm,W 10 mph,-,2020-05-09 17:00:04,2020-05-09 17:00:04
429,Kaadehdhoo,0,06:00,18:09,20:11,86%,29°C,fine,0.5 mm,W 07 mph,-,2020-05-10 05:00:03,2020-05-10 05:00:03
430,Kaadehdhoo,0,06:00,18:09,21:10,79%,30°C,partly cloudy,0.5 mm,WSW 10 mph,-,2020-05-10 17:00:05,2020-05-10 17:00:05
431,Kaadehdhoo,0,06:00,18:09,21:10,86%,28°C,slight shower,0.5 mm,W 17 mph,-,2020-05-11 05:00:03,2020-05-11 05:00:03
432,Kaadehdhoo,0,06:00,18:09,22:07,90%,28°C,slight shower,1.4 mm,W 17 mph,-,2020-05-11 17:00:04,2020-05-11 17:00:04
433,Kaadehdhoo,0,06:00,18:09,22:07,84%,28°C,cloudy,1.4 mm,WNW 10 mph,-,2020-05-12 05:00:04,2020-05-12 05:00:04
434,Kaadehdhoo,0,06:00,18:09,23:02,94%,27°C,windy,31.2 mm,SW 17 mph,-,2020-05-12 17:00:04,2020-05-12 17:00:04
435,Kaadehdhoo,0,06:00,18:09,23:02,86%,29°C,cloudy,31.2 mm,WSW 07 mph,-,2020-05-13 05:00:03,2020-05-13 05:00:03
436,Kaadehdhoo,0,06:00,18:09,23:53,79%,31°C,partly cloudy,12.7 mm,SSW 09 mph,-,2020-05-13 17:00:04,2020-05-13 17:00:04
437,Kaadehdhoo,0,06:00,18:09,23:53,99%,26°C,heavy shower,12.7 mm,ESE 03 mph,-,2020-05-14 05:00:03,2020-05-14 05:00:03
438,Kaadehdhoo,0,06:00,18:09,00:00,84%,30°C,windy,72.9 mm,W 17 mph,-,2020-05-14 17:00:03,2020-05-14 17:00:03
439,Kaadehdhoo,0,06:00,18:09,00:00,100%,26°C,moderate shower,72.9 mm,W 25 mph,-,2020-05-15 05:00:04,2020-05-15 05:00:04
440,Kaadehdhoo,0,06:00,18:09,00:04,86%,29°C,cloudy,118.6 mm,W 13 mph,-,2020-05-15 17:00:02,2020-05-15 17:00:02
441,Kaadehdhoo,0,06:00,18:09,00:04,84%,27°C,slight shower,118.6 mm,W 21 mph,-,2020-05-16 05:00:05,2020-05-16 05:00:05
442,Kaadehdhoo,0,06:00,18:09,01:24,81%,31°C,cloudy,6.7 mm,WSW 10 mph,-,2020-05-16 17:00:04,2020-05-16 17:00:04
443,Kaadehdhoo,0,06:00,18:09,01:24,92%,27°C,slight shower,6.7 mm,W 26 mph,-,2020-05-17 05:00:04,2020-05-17 05:00:04
444,Kaadehdhoo,0,06:00,18:09,02:06,77%,31°C,partly cloudy,2.7 mm,W 16 mph,-,2020-05-17 17:00:03,2020-05-17 17:00:03
445,Kaadehdhoo,0,06:00,18:09,02:06,88%,27°C,cloudy,2.7 mm,W 18 mph,-,2020-05-18 05:00:03,2020-05-18 05:00:03
446,Kaadehdhoo,0,06:00,18:09,02:47,98%,26°C,modrate rain,58.2 mm,W 20 mph,-,2020-05-18 17:00:03,2020-05-18 17:00:03
447,Kaadehdhoo,0,06:00,18:09,02:47,83%,29°C,cloudy,58.2 mm,W 17 mph,-,2020-05-19 05:00:03,2020-05-19 05:00:03
448,Kaadehdhoo,0,06:00,18:09,03:27,78%,31°C,fine,24.6 mm,W 13 mph,-,2020-05-19 17:00:04,2020-05-19 17:00:04
449,Kaadehdhoo,0,06:00,18:09,03:27,86%,30°C,fine,24.6 mm,W 10 mph,-,2020-05-20 05:00:05,2020-05-20 05:00:05
450,Kaadehdhoo,0,06:00,18:09,04:08,76%,32°C,fine,0.6 mm,WSW 10 mph,-,2020-05-20 17:00:04,2020-05-20 17:00:04
451,Kaadehdhoo,0,06:00,18:09,04:08,82%,29°C,fine,0.6 mm,SSW 08 mph,-,2020-05-21 05:00:05,2020-05-21 05:00:05
452,Kaadehdhoo,0,06:00,18:09,04:08,77%,31°C,fine,1.0 mm,SSW 08 mph,-,2020-05-21 17:00:09,2020-05-21 17:00:09
453,Kaadehdhoo,0,06:00,18:09,04:08,84%,29°C,partly cloudy,1.0 mm,SW 08 mph,-,2020-05-22 05:00:09,2020-05-22 05:00:09
454,Kaadehdhoo,0,06:00,18:09,05:34,75%,32°C,fine,1.0 mm,W 13 mph,-,2020-05-22 17:00:05,2020-05-22 17:00:05
455,Kaadehdhoo,0,06:00,18:09,05:34,84%,30°C,lightning,1.0 mm,W 16 mph,-,2020-05-23 05:00:03,2020-05-23 05:00:03
456,Kaadehdhoo,0,06:00,18:09,06:21,90%,29°C,slight rain,26.4 mm,WSW 09 mph,-,2020-05-23 17:00:04,2020-05-23 17:00:04
457,Kaadehdhoo,0,06:00,18:09,06:21,89%,27°C,moderate shower,26.4 mm,WNW 20 mph,-,2020-05-24 05:00:04,2020-05-24 05:00:04
458,Kaadehdhoo,0,06:00,18:10,07:11,82%,28°C,cloudy,27.0 mm,W 13 mph,-,2020-05-24 17:00:03,2020-05-24 17:00:03
459,Kaadehdhoo,0,06:00,18:10,07:11,88%,29°C,cloudy,27.0 mm,W 09 mph,-,2020-05-25 05:00:03,2020-05-25 05:00:03
460,Kaadehdhoo,0,06:00,18:10,07:11,83%,30°C,cloudy,9.8 mm,SSW 09 mph,-,2020-05-25 17:00:06,2020-05-25 17:00:06
461,Kaadehdhoo,0,06:00,18:10,07:11,85%,29°C,lightning,9.8 mm,SSW 03 mph,-,2020-05-26 05:00:04,2020-05-26 05:00:04
462,Kaadehdhoo,0,06:00,18:10,08:58,77%,31°C,fine,0.2 mm,SSE 06 mph,-,2020-05-26 17:00:04,2020-05-26 17:00:04
463,Kaadehdhoo,0,06:00,18:10,08:58,86%,28°C,fine,0.2 mm,S 07 mph,-,2020-05-27 05:00:04,2020-05-27 05:00:04
464,Kaadehdhoo,0,06:00,18:10,08:58,75%,31°C,fine,TRACE,SE 06 mph,-,2020-05-27 17:00:04,2020-05-27 17:00:04
465,Kaadehdhoo,0,06:00,18:10,08:58,92%,27°C,fine,TRACE,VARIABLE 01 mph,-,2020-05-28 05:00:04,2020-05-28 05:00:04
466,Kaadehdhoo,0,06:01,18:10,10:49,86%,29°C,slight shower,NIL,SW 09 mph,-,2020-05-28 17:00:03,2020-05-28 17:00:03
467,Kaadehdhoo,0,06:01,18:10,10:49,87%,29°C,partly cloudy,NIL,SSW 07 mph,-,2020-05-29 05:00:03,2020-05-29 05:00:03
468,Kaadehdhoo,0,06:01,18:10,11:42,81%,30°C,cloudy,NIL,SW 08 mph,-,2020-05-29 17:00:03,2020-05-29 17:00:03
469,Kaadehdhoo,0,06:01,18:10,11:42,89%,28°C,partly cloudy,NIL,S 08 mph,-,2020-05-30 05:00:06,2020-05-30 05:00:06
470,Kaadehdhoo,0,06:01,18:10,12:34,83%,30°C,partly cloudy,0.2 mm,SSW 06 mph,-,2020-05-30 17:00:04,2020-05-30 17:00:04
471,Kaadehdhoo,0,06:01,18:10,12:34,83%,28°C,fine,0.2 mm,SSE 05 mph,-,2020-05-31 05:00:05,2020-05-31 05:00:05
472,Kaadehdhoo,0,06:01,18:10,13:26,71%,31°C,fine,0.6 mm,SE 08 mph,-,2020-05-31 17:00:04,2020-05-31 17:00:04
473,Kaadehdhoo,0,06:01,18:10,13:26,81%,28°C,fine,0.6 mm,SSE 05 mph,-,2020-06-01 05:00:04,2020-06-01 05:00:04
474,Kaadehdhoo,0,06:01,18:11,14:16,68%,31°C,fine,NIL,S 07 mph,-,2020-06-01 17:00:04,2020-06-01 17:00:04
475,Kaadehdhoo,0,06:01,18:11,14:16,85%,28°C,fine,NIL,SSE 03 mph,-,2020-06-02 05:00:03,2020-06-02 05:00:03
476,Kaadehdhoo,0,06:01,18:11,14:16,70%,31°C,fine,NIL,S 07 mph,-,2020-06-02 17:00:03,2020-06-02 17:00:03
477,Kaadehdhoo,0,06:01,18:11,14:16,91%,26°C,fine,NIL,Variable 01 mph,-,2020-06-03 05:00:06,2020-06-03 05:00:06
478,Kaadehdhoo,0,06:02,18:11,16:01,72%,31°C,fine,NIL,SSE 08 mph,-,2020-06-03 17:00:04,2020-06-03 17:00:04
479,Kaadehdhoo,0,06:02,18:11,16:01,94%,26°C,fine,NIL,CALM,-,2020-06-04 05:00:11,2020-06-04 05:00:11
480,Kaadehdhoo,0,06:02,18:11,16:55,70%,32°C,fine,NIL,SSE 10 mph,-,2020-06-04 17:00:04,2020-06-04 17:00:04
481,Kaadehdhoo,0,06:02,18:11,16:55,82%,28°C,fine,NIL,SE 03 mph,-,2020-06-05 05:00:02,2020-06-05 05:00:02
482,Kaadehdhoo,0,06:02,18:11,16:55,78%,30°C,fine,NIL,SE 08 mph,-,2020-06-05 17:00:04,2020-06-05 17:00:04
483,Kaadehdhoo,0,06:02,18:11,16:55,79%,29°C,fine,NIL,S 07 mph,-,2020-06-06 05:00:04,2020-06-06 05:00:04
484,Kaadehdhoo,0,06:02,18:11,16:55,75%,32°C,fine,TRACE,SE 09 mph,-,2020-06-06 17:00:05,2020-06-06 17:00:05
485,Kaadehdhoo,0,06:02,18:11,16:55,83%,29°C,partly cloudy,TRACE,SE 03 mph,-,2020-06-07 05:00:05,2020-06-07 05:00:05
486,Kaadehdhoo,0,06:02,18:11,16:55,74%,29°C,cloudy,51.0 mm,SE 06 mph,-,2020-06-07 17:00:04,2020-06-07 17:00:04
487,Kaadehdhoo,0,06:02,18:11,16:55,96%,26°C,cloudy,51.0 mm,VARIABLE 01 mph,-,2020-06-08 05:00:05,2020-06-08 05:00:05
488,Kaadehdhoo,0,06:02,18:12,20:49,75%,31°C,partly cloudy,0.3 mm,Variable 02 mph,-,2020-06-08 17:00:04,2020-06-08 17:00:04
489,Kaadehdhoo,0,06:02,18:12,20:49,90%,28°C,fine,0.3 mm,Variable 02 mph,-,2020-06-09 05:00:04,2020-06-09 05:00:04
490,Kaadehdhoo,0,06:03,18:12,21:42,74%,30°C,fine,5.5 mm,W 06 mph,-,2020-06-09 17:00:03,2020-06-09 17:00:03
491,Kaadehdhoo,0,06:03,18:12,21:42,87%,28°C,fine,5.5 mm,SW 03 mph,-,2020-06-10 05:00:04,2020-06-10 05:00:04
492,Kaadehdhoo,0,06:03,18:12,21:42,79%,30°C,fine,5.5 mm,SW 09 mph,-,2020-06-10 17:00:04,2020-06-10 17:00:04
493,Kaadehdhoo,0,06:03,18:12,21:42,83%,29°C,fine,5.5 mm,SSW 08 mph,-,2020-06-11 05:00:03,2020-06-11 05:00:03
494,Kaadehdhoo,0,06:03,18:12,21:42,75%,31°C,cloudy,5.5 mm,SW 10 mph,-,2020-06-11 17:00:04,2020-06-11 17:00:04
495,Kaadehdhoo,0,06:03,18:12,21:42,84%,29°C,partly cloudy,5.5 mm,SW 12 mph,-,2020-06-12 05:00:03,2020-06-12 05:00:03
496,Kaadehdhoo,0,06:03,18:13,00:00,82%,30°C,cloudy,6.6 mm,WSW 12 mph,-,2020-06-12 17:00:05,2020-06-12 17:00:05
497,Kaadehdhoo,0,06:03,18:13,00:00,83%,29°C,fine,6.6 mm,SW 06 mph,-,2020-06-13 05:00:06,2020-06-13 05:00:06
498,Kaadehdhoo,0,06:03,18:13,00:02,95%,26°C,moderate shower,1.0 mm,W 17 mph,-,2020-06-13 17:00:05,2020-06-13 17:00:05
499,Kaadehdhoo,0,06:03,18:13,00:02,81%,27°C,slight rain,1.0 mm,W 08 mph,-,2020-06-14 05:00:05,2020-06-14 05:00:05
500,Kaadehdhoo,0,06:04,18:13,00:44,78%,30°C,cloudy,49.0 mm,W 10 mph,-,2020-06-14 17:00:03,2020-06-14 17:00:03
501,Kaadehdhoo,0,06:04,18:13,00:44,79%,29°C,fine,49.0 mm,W 08 mph,-,2020-06-15 05:00:03,2020-06-15 05:00:03
502,Kaadehdhoo,0,06:04,18:13,00:44,77%,28°C,cloudy,19.9 mm,W 17 mph,-,2020-06-15 17:00:04,2020-06-15 17:00:04
503,Kaadehdhoo,0,06:04,18:13,00:44,84%,28°C,slight shower,19.9 mm,SW 06 mph,-,2020-06-16 05:00:04,2020-06-16 05:00:04
504,Kaadehdhoo,0,06:04,18:13,00:44,81%,30°C,cloudy,4.8 mm,W 08 mph,-,2020-06-16 17:00:04,2020-06-16 17:00:04
505,Kaadehdhoo,0,06:04,18:13,00:44,93%,26°C,cloudy,4.8 mm,W 15 mph,-,2020-06-17 05:00:04,2020-06-17 05:00:04
506,Kaadehdhoo,0,06:04,18:14,02:46,73%,31°C,partly cloudy,3.9 mm,WNW 09 mph,-,2020-06-17 17:00:03,2020-06-17 17:00:03
507,Kaadehdhoo,0,06:04,18:14,02:46,92%,25°C,thundershower,3.9 mm,W 30 mph,-,2020-06-18 05:00:02,2020-06-18 05:00:02
508,Kaadehdhoo,0,06:04,18:14,02:46,75%,31°C,fine,7.8 mm,E 03 mph,-,2020-06-18 17:00:08,2020-06-18 17:00:08
509,Kaadehdhoo,0,06:04,18:14,02:46,92%,27°C,cloudy,7.8 mm,VARIABLE 02 mph,-,2020-06-19 05:00:07,2020-06-19 05:00:07
510,Kaadehdhoo,0,06:04,18:14,02:46,76%,31°C,fine,6.2 mm,NW 07 mph,-,2020-06-19 17:00:03,2020-06-19 17:00:03
511,Kaadehdhoo,0,06:04,18:14,02:46,92%,27°C,lightning,6.2 mm,CALM,-,2020-06-20 05:00:04,2020-06-20 05:00:04
512,Kaadehdhoo,0,06:05,18:14,05:04,77%,30°C,fine,0.1 mm,SSW 09 mph,-,2020-06-20 17:00:03,2020-06-20 17:00:03
513,Kaadehdhoo,0,06:05,18:14,05:04,88%,28°C,partly cloudy,0.1 mm,Variable 02 mph,-,2020-06-21 05:00:04,2020-06-21 05:00:04
514,Kaadehdhoo,0,06:05,18:15,05:57,76%,31°C,fine,TRACE,SSW 08 mph,-,2020-06-21 17:00:02,2020-06-21 17:00:02
515,Kaadehdhoo,0,06:05,18:15,05:57,91%,27°C,fine,TRACE,VARIABLE 01 mph,-,2020-06-22 05:00:02,2020-06-22 05:00:02
516,Kaadehdhoo,0,06:05,18:15,06:52,73%,31°C,fine,TRACE,W 06 mph,-,2020-06-22 17:00:04,2020-06-22 17:00:04
517,Kaadehdhoo,0,06:05,18:15,06:52,88%,26°C,thundershower,TRACE,WSW 03 mph,-,2020-06-23 05:00:04,2020-06-23 05:00:04
518,Kaadehdhoo,0,06:05,18:15,06:52,76%,31°C,partly cloudy,12.6 mm,W 11 mph,-,2020-06-23 17:00:02,2020-06-23 17:00:02
519,Kaadehdhoo,0,06:05,18:15,06:52,89%,29°C,lightning,12.6 mm,W 09 mph,-,2020-06-24 05:00:04,2020-06-24 05:00:04
520,Kaadehdhoo,0,06:05,18:15,06:52,74%,32°C,fine,5.2 mm,W 10 mph,-,2020-06-24 17:00:05,2020-06-24 17:00:05
