id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
348,Hanimadhoo,1,06:10,18:17,03:22,85%,29°C,fine,NIL,N 06 mph,9:06,2020-03-21 05:00:03,2020-03-21 05:00:03
349,Hanimadhoo,1,06:09,18:17,04:08,71%,31°C,fine,NIL,N 05 mph,9:06,2020-03-21 17:00:04,2020-03-21 17:00:04
350,Hanimadhoo,1,06:09,18:17,04:08,88%,26°C,fine,NIL,NNE 03 mph,9:12,2020-03-22 05:00:09,2020-03-22 05:00:09
351,Hanimadhoo,1,06:09,18:17,04:50,67%,31°C,fine,NIL,NNW 06 mph,9:12,2020-03-22 17:00:05,2020-03-22 17:00:05
352,Hanimadhoo,1,06:09,18:17,04:50,86%,26°C,fine,NIL,NNW 03 mph,10:48,2020-03-23 05:00:05,2020-03-23 05:00:05
353,Hanimadhoo,1,06:08,18:16,05:31,85%,27°C,fine,NIL,NNE 03 mph,9:54,2020-03-24 05:00:04,2020-03-24 05:00:04
354,Hanimadhoo,1,06:08,18:16,06:10,69%,32°C,fine,NIL,WNW 05 mph,9:54,2020-03-24 17:00:09,2020-03-24 17:00:09
355,Hanimadhoo,1,06:08,18:16,06:10,88%,27°C,fine,NIL,CALM,9:18,2020-03-25 05:00:04,2020-03-25 05:00:04
356,Hanimadhoo,1,06:08,18:16,06:10,69%,32°C,fine,NIL,SSE 03 mph,9:18,2020-03-25 17:00:10,2020-03-25 17:00:10
357,Hanimadhoo,1,06:08,18:16,06:10,82%,28°C,fine,NIL,E 05 mph,7:18,2020-03-26 05:00:04,2020-03-26 05:00:04
358,Hanimadhoo,1,06:07,18:16,07:26,70%,32°C,fine,NIL,ENE 09 mph,7:18,2020-03-26 17:00:09,2020-03-26 17:00:09
359,Hanimadhoo,1,06:07,18:16,07:26,78%,29°C,fine,NIL,ENE 07 mph,7:18,2020-03-27 05:00:04,2020-03-27 05:00:04
360,Hanimadhoo,1,06:07,18:16,08:05,67%,32°C,fine,NIL,ENE 08 mph,7:18,2020-03-27 17:00:04,2020-03-27 17:00:04
361,Hanimadhoo,1,06:07,18:16,08:05,77%,29°C,fine,NIL,NE 06 mph,10:12,2020-03-28 05:00:02,2020-03-28 05:00:02
362,Hanimadhoo,1,06:06,18:15,08:46,65%,32°C,fine,TRACE,ENE 07 mph,10:12,2020-03-28 17:00:05,2020-03-28 17:00:05
363,Hanimadhoo,1,06:05,18:15,10:17,68%,32°C,fine,NIL,E 05 mph,10:36,2020-03-29 17:00:04,2020-03-29 17:00:04
364,Hanimadhoo,1,06:05,18:15,10:17,81%,28°C,fine,NIL,VARIABLE 02 mph,10:48,2020-03-30 05:00:09,2020-03-30 05:00:09
365,Hanimadhoo,1,06:05,18:15,10:17,68%,32°C,fine,NIL,NW 05 mph,10:48,2020-03-30 17:00:03,2020-03-30 17:00:03
366,Hanimadhoo,1,06:05,18:15,10:17,85%,28°C,fine,NIL,NNE 03 mph,10:18,2020-03-31 05:00:06,2020-03-31 05:00:06
367,Hanimadhoo,1,06:05,18:15,11:07,67%,32°C,fine,NIL,NNW 06 mph,10:18,2020-03-31 17:00:10,2020-03-31 17:00:10
368,Hanimadhoo,1,06:05,18:15,11:07,82%,29°C,fine,NIL,NNE 05 mph,10:06,2020-04-01 05:00:02,2020-04-01 05:00:02
369,Hanimadhoo,1,06:05,18:15,12:00,72%,32°C,fine,NIL,N 06 mph,10:06,2020-04-01 17:00:08,2020-04-01 17:00:08
370,Hanimadhoo,1,06:05,18:15,12:00,86%,29°C,fine,NIL,NNE 05 mph,9:30,2020-04-02 05:00:09,2020-04-02 05:00:09
371,Hanimadhoo,1,06:04,18:14,12:57,68%,33°C,fine,NIL,E 07 mph,9:30,2020-04-02 17:00:06,2020-04-02 17:00:06
372,Hanimadhoo,1,06:04,18:14,12:57,74%,29°C,fine,NIL,E 05 mph,10:12,2020-04-03 05:00:06,2020-04-03 05:00:06
373,Hanimadhoo,1,06:16,18:19,12:22,62%,32°C,fine,NIL,ENE 08 mph,10:12,2020-04-03 17:00:07,2020-04-03 17:00:07
374,Hanimadhoo,1,06:16,18:19,12:22,82%,28°C,fine,NIL,Variable 02 mph,10:12,2020-04-04 05:00:04,2020-04-04 05:00:04
375,Hanimadhoo,1,06:03,18:14,14:53,69%,32°C,fine,NIL,W 03 mph,10:12,2020-04-04 17:00:05,2020-04-04 17:00:05
376,Hanimadhoo,1,06:03,18:14,14:53,90%,27°C,fine,NIL,N 05 mph,9:42,2020-04-05 05:00:08,2020-04-05 05:00:08
377,Hanimadhoo,1,06:03,18:14,14:53,89%,28°C,fine,0.5 mm,N 03 mph,9:42,2020-04-06 05:00:09,2020-04-06 05:00:09
378,Hanimadhoo,1,06:03,18:14,16:49,71%,33°C,fine,0.5 mm,ENE 07 mph,9:42,2020-04-06 17:00:08,2020-04-06 17:00:08
379,Hanimadhoo,1,06:03,18:14,16:49,82%,29°C,lightning,0.5 mm,SSW 03 mph,10:0,2020-04-07 05:00:06,2020-04-07 05:00:06
380,Hanimadhoo,1,06:02,18:14,17:47,67%,33°C,fine,NIL,W 05 mph,10:0,2020-04-07 17:00:12,2020-04-07 17:00:12
381,Hanimadhoo,1,06:02,18:14,17:47,82%,30°C,fine,NIL,W 06 mph,10:54,2020-04-08 05:00:04,2020-04-08 05:00:04
382,Hanimadhoo,1,06:02,18:13,18:44,72%,33°C,fine,3.8 mm,NW 06 mph,10:54,2020-04-08 17:00:05,2020-04-08 17:00:05
383,Hanimadhoo,1,06:02,18:13,18:44,85%,28°C,fine,3.8 mm,NNE 03 mph,10:30,2020-04-09 05:00:04,2020-04-09 05:00:04
384,Hanimadhoo,1,06:02,18:13,18:44,69%,33°C,fine,NIL,NW 06 mph,10:30,2020-04-09 17:00:06,2020-04-09 17:00:06
385,Hanimadhoo,1,06:02,18:13,18:44,78%,30°C,fine,NIL,N 06 mph,10:0,2020-04-10 05:00:09,2020-04-10 05:00:09
386,Hanimadhoo,1,06:01,18:13,20:40,68%,32°C,fine,NIL,NNW 06 mph,10:0,2020-04-10 17:00:04,2020-04-10 17:00:04
387,Hanimadhoo,1,06:01,18:13,20:40,85%,28°C,fine,NIL,NNE 03 mph,10:48,2020-04-11 05:00:04,2020-04-11 05:00:04
388,Hanimadhoo,1,06:01,18:13,21:39,65%,33°C,fine,NIL,E 06 mph,10:48,2020-04-11 17:00:04,2020-04-11 17:00:04
389,Hanimadhoo,1,06:01,18:13,21:39,81%,28°C,fine,NIL,Variable 02 mph,10:42,2020-04-12 05:00:04,2020-04-12 05:00:04
390,Hanimadhoo,1,06:00,18:13,22:38,64%,33°C,fine,NIL,ENE 09 mph,10:42,2020-04-12 17:00:05,2020-04-12 17:00:05
391,Hanimadhoo,1,06:00,18:13,22:38,75%,30°C,fine,NIL,ENE 06 mph,10:36,2020-04-13 05:00:05,2020-04-13 05:00:05
392,Hanimadhoo,1,06:00,18:13,23:35,62%,33°C,fine,NIL,ENE 08 mph,10:36,2020-04-13 17:00:04,2020-04-13 17:00:04
393,Hanimadhoo,1,06:00,18:13,23:35,80%,29°C,fine,NIL,NE 06 mph,10:36,2020-04-14 05:00:03,2020-04-14 05:00:03
394,Hanimadhoo,1,06:00,18:13,00:00,63%,33°C,fine,NIL,E 07 mph,10:36,2020-04-14 17:00:06,2020-04-14 17:00:06
395,Hanimadhoo,1,06:00,18:13,00:00,88%,28°C,fine,NIL,CALM,10:36,2020-04-15 05:00:06,2020-04-15 05:00:06
396,Hanimadhoo,1,05:59,18:12,00:29,66%,32°C,fine,NIL,NW 03 mph,10:36,2020-04-15 17:00:05,2020-04-15 17:00:05
397,Hanimadhoo,1,05:59,18:12,00:29,82%,28°C,fine,NIL,VARIABLE 02 mph,9:12,2020-04-16 05:00:04,2020-04-16 05:00:04
398,Hanimadhoo,1,05:59,18:12,01:19,63%,33°C,fine,NIL,ENE 06 mph,9:12,2020-04-16 17:00:05,2020-04-16 17:00:05
399,Hanimadhoo,1,05:59,18:12,01:19,80%,29°C,fine,NIL,NNE 03 mph,10:48,2020-04-17 05:00:06,2020-04-17 05:00:06
400,Hanimadhoo,1,05:59,18:12,02:06,63%,33°C,fine,NIL,ENE 09 mph,10:48,2020-04-17 17:00:06,2020-04-17 17:00:06
401,Hanimadhoo,1,05:59,18:12,02:06,74%,30°C,fine,NIL,E 07 mph,10:48,2020-04-18 05:00:05,2020-04-18 05:00:05
402,Hanimadhoo,1,05:58,18:12,02:50,67%,34°C,fine,NIL,E 09 mph,10:48,2020-04-18 17:00:04,2020-04-18 17:00:04
403,Hanimadhoo,1,05:58,18:12,02:50,81%,30°C,fine,NIL,E 06 mph,10:12,2020-04-19 05:00:05,2020-04-19 05:00:05
404,Hanimadhoo,1,05:58,18:12,03:31,69%,33°C,fine,7.3 mm,E 07 mph,10:12,2020-04-19 17:00:04,2020-04-19 17:00:04
405,Hanimadhoo,1,05:58,18:12,03:31,78%,30°C,fine,7.3 mm,E 06 mph,10:48,2020-04-20 05:00:04,2020-04-20 05:00:04
406,Hanimadhoo,1,05:58,18:12,04:10,68%,33°C,fine,NIL,E 06 mph,10:48,2020-04-20 17:00:03,2020-04-20 17:00:03
407,Hanimadhoo,1,05:58,18:12,04:10,80%,30°C,fine,NIL,SE 05 mph,10:42,2020-04-21 05:00:04,2020-04-21 05:00:04
408,Hanimadhoo,1,05:58,18:12,04:10,68%,33°C,partly cloudy,NIL,NE 08 mph,10:42,2020-04-21 17:00:03,2020-04-21 17:00:03
409,Hanimadhoo,1,05:58,18:12,04:10,85%,29°C,lightning,NIL,SSW 05 mph,7:48,2020-04-22 05:00:06,2020-04-22 05:00:06
410,Hanimadhoo,1,05:57,18:12,05:26,97%,26°C,moderate shower,13.0 mm,E 15 mph,7:48,2020-04-22 17:00:04,2020-04-22 17:00:04
411,Hanimadhoo,1,05:57,18:12,05:26,84%,29°C,cloudy,13.0 mm,WSW 05 mph,1:36,2020-04-23 05:00:04,2020-04-23 05:00:04
412,Hanimadhoo,1,05:57,18:12,06:05,81%,30°C,cloudy,38.3 mm,W 06 mph,1:36,2020-04-23 17:00:04,2020-04-23 17:00:04
413,Hanimadhoo,1,05:57,18:12,06:05,100%,27°C,lightning,38.3 mm,W 03 mph,0:0,2020-04-24 05:00:04,2020-04-24 05:00:04
414,Hanimadhoo,1,05:56,18:12,06:46,80%,30°C,cloudy,38.3 mm,SW 06 mph,0:0,2020-04-24 17:00:04,2020-04-24 17:00:04
415,Hanimadhoo,1,05:56,18:11,07:28,69%,33°C,partly cloudy,2.5 mm,NW 07 mph,0:18,2020-04-25 17:00:04,2020-04-25 17:00:04
416,Hanimadhoo,1,05:56,18:11,07:28,82%,30°C,lightning,2.5 mm,WNW 03 mph,11:06,2020-04-26 05:00:04,2020-04-26 05:00:04
417,Hanimadhoo,1,05:56,18:11,08:14,74%,33°C,fine,NIL,W 07 mph,11:06,2020-04-26 17:00:03,2020-04-26 17:00:03
418,Hanimadhoo,1,05:56,18:11,08:14,85%,30°C,fine,NIL,WNW 06 mph,10:18,2020-04-27 05:00:05,2020-04-27 05:00:05
419,Hanimadhoo,1,05:56,18:11,09:03,99%,28°C,thundershower,39.8 mm,NW 03 mph,10:18,2020-04-27 17:00:04,2020-04-27 17:00:04
420,Hanimadhoo,1,05:56,18:11,09:03,84%,30°C,fine,39.8 mm,NW 05 mph,0:12,2020-04-28 05:00:04,2020-04-28 05:00:04
421,Hanimadhoo,1,05:56,18:11,09:03,74%,33°C,partly cloudy,2.1 mm,WSW 04 mph,0:12,2020-04-28 17:00:05,2020-04-28 17:00:05
422,Hanimadhoo,1,05:56,18:11,09:03,84%,29°C,lightning,2.1 mm,WNW 06 mph,0:12,2020-04-29 05:00:04,2020-04-29 05:00:04
423,Hanimadhoo,1,05:55,18:11,10:50,71%,32°C,cloudy,8.6 mm,W 03 mph,0:12,2020-04-29 17:00:05,2020-04-29 17:00:05
424,Hanimadhoo,1,05:55,18:11,10:50,79%,30°C,fine,8.6 mm,NNW 06 mph,4:06,2020-04-30 05:00:05,2020-04-30 05:00:05
425,Hanimadhoo,1,05:54,18:13,11:49,72%,33°C,fine,8.6 mm,WNW 05 mph,4:06,2020-04-30 17:00:04,2020-04-30 17:00:04
426,Hanimadhoo,1,05:54,18:13,11:49,83%,30°C,fine,8.6 mm,WNW 03 mph,10:30,2020-05-01 05:00:03,2020-05-01 05:00:03
427,Hanimadhoo,1,05:55,18:11,12:43,72%,33°C,fine,NIL,WNW 06 mph,10:30,2020-05-01 17:00:04,2020-05-01 17:00:04
428,Hanimadhoo,1,05:55,18:11,12:43,79%,30°C,fine,NIL,NW 06 mph,10:48,2020-05-02 05:00:03,2020-05-02 05:00:03
429,Hanimadhoo,1,05:54,18:11,13:39,67%,33°C,fine,NIL,NW 07 mph,10:48,2020-05-02 17:00:04,2020-05-02 17:00:04
430,Hanimadhoo,1,05:54,18:11,13:39,74%,30°C,lightning,NIL,NW 09 mph,10:42,2020-05-03 05:00:04,2020-05-03 05:00:04
431,Hanimadhoo,1,05:54,18:11,14:35,68%,33°C,partly cloudy,NIL,NNW 07 mph,10:42,2020-05-03 17:00:04,2020-05-03 17:00:04
432,Hanimadhoo,1,05:54,18:11,14:35,78%,30°C,fine,NIL,WNW 07 mph,9:12,2020-05-04 05:00:04,2020-05-04 05:00:04
433,Hanimadhoo,1,05:54,18:11,15:30,68%,33°C,partly cloudy,NIL,WNW 08 mph,9:12,2020-05-04 17:00:02,2020-05-04 17:00:02
434,Hanimadhoo,1,05:54,18:11,15:30,84%,30°C,fine,NIL,W 06 mph,9:12,2020-05-05 05:00:03,2020-05-05 05:00:03
435,Hanimadhoo,1,05:54,18:11,16:26,67%,32°C,cloudy,TRACE,WNW 05 mph,9:12,2020-05-05 17:00:04,2020-05-05 17:00:04
436,Hanimadhoo,1,05:54,18:11,16:26,85%,30°C,partly cloudy,TRACE,WNW 08 mph,6:06,2020-05-06 05:00:04,2020-05-06 05:00:04
437,Hanimadhoo,1,05:54,18:11,16:26,85%,29°C,lightning,5.3 mm,CALM,7:30,2020-05-07 05:00:03,2020-05-07 05:00:03
438,Hanimadhoo,1,05:54,18:11,16:26,92%,27°C,cloudy,NIL,SSW 08 mph,7:30,2020-05-07 17:00:03,2020-05-07 17:00:03
439,Hanimadhoo,1,05:54,18:11,16:26,100%,24°C,thundershower,NIL,SSE 06 mph,3:42,2020-05-08 05:00:04,2020-05-08 05:00:04
440,Hanimadhoo,1,05:53,18:11,19:21,80%,32°C,cloudy,TRACE,NW 07 mph,3:42,2020-05-08 17:00:04,2020-05-08 17:00:04
441,Hanimadhoo,1,05:53,18:11,19:21,86%,30°C,cloudy,TRACE,W 05 mph,4:18,2020-05-09 05:00:04,2020-05-09 05:00:04
442,Hanimadhoo,1,05:53,18:11,20:21,76%,33°C,fine,NIL,W 03 mph,4:18,2020-05-09 17:00:04,2020-05-09 17:00:04
443,Hanimadhoo,1,05:53,18:11,20:21,88%,30°C,lightning,NIL,WNW 03 mph,10:36,2020-05-10 05:00:04,2020-05-10 05:00:04
444,Hanimadhoo,1,05:53,18:11,21:21,75%,32°C,cloudy,4.0 mm,NNW 06 mph,10:36,2020-05-10 17:00:05,2020-05-10 17:00:05
445,Hanimadhoo,1,05:53,18:11,21:21,87%,29°C,lightning,4.0 mm,N 05 mph,2:54,2020-05-11 05:00:03,2020-05-11 05:00:03
446,Hanimadhoo,1,05:53,18:11,22:18,85%,27°C,slight rain,4.8 mm,SE 07 mph,2:54,2020-05-11 17:00:04,2020-05-11 17:00:04
447,Hanimadhoo,1,05:53,18:11,22:18,85%,28°C,fine,4.8 mm,W 05 mph,1:18,2020-05-12 05:00:04,2020-05-12 05:00:04
448,Hanimadhoo,1,05:53,18:12,23:12,74%,33°C,fine,1.8 mm,W 06 mph,1:18,2020-05-12 17:00:04,2020-05-12 17:00:04
449,Hanimadhoo,1,05:53,18:12,23:12,85%,30°C,lightning,1.8 mm,W 05 mph,10:06,2020-05-13 05:00:03,2020-05-13 05:00:03
450,Hanimadhoo,1,05:53,18:12,00:00,76%,32°C,partly cloudy,NIL,NNW 06 mph,10:06,2020-05-13 17:00:06,2020-05-13 17:00:06
451,Hanimadhoo,1,05:53,18:12,00:00,90%,28°C,fine,NIL,NNE 03 mph,6:18,2020-05-14 05:00:02,2020-05-14 05:00:02
452,Hanimadhoo,1,05:53,18:12,00:01,73%,33°C,fine,NIL,WNW 06 mph,6:18,2020-05-14 17:00:03,2020-05-14 17:00:03
453,Hanimadhoo,1,05:53,18:12,00:01,84%,30°C,fine,NIL,WNW 05 mph,10:0,2020-05-15 05:00:03,2020-05-15 05:00:03
454,Hanimadhoo,1,05:53,18:12,00:47,85%,27°C,cloudy,3.1 mm,SW 08 mph,10:0,2020-05-15 17:00:04,2020-05-15 17:00:04
455,Hanimadhoo,1,05:53,18:12,00:47,87%,28°C,cloudy,3.1 mm,WNW 16 mph,0:0,2020-05-16 05:00:04,2020-05-16 05:00:04
456,Hanimadhoo,1,05:53,18:12,01:29,73%,32°C,cloudy,0.5 mm,NW 12 mph,0:0,2020-05-16 17:00:05,2020-05-16 17:00:05
457,Hanimadhoo,1,05:53,18:12,01:29,85%,30°C,partly cloudy,0.5 mm,WNW 12 mph,3:30,2020-05-17 05:00:03,2020-05-17 05:00:03
458,Hanimadhoo,1,05:53,18:12,02:09,80%,32°C,cloudy,TRACE,WNW 15 mph,3:30,2020-05-17 17:00:03,2020-05-17 17:00:03
459,Hanimadhoo,1,05:53,18:12,02:09,82%,30°C,lightning,TRACE,W 17 mph,7:12,2020-05-18 05:00:03,2020-05-18 05:00:03
460,Hanimadhoo,1,05:52,18:12,02:48,78%,31°C,windy,5.8 mm,WNW 16 mph,7:12,2020-05-18 17:00:04,2020-05-18 17:00:04
461,Hanimadhoo,1,05:52,18:12,02:48,88%,29°C,lightning,5.8 mm,W 13 mph,1:0,2020-05-19 05:00:03,2020-05-19 05:00:03
462,Hanimadhoo,1,05:52,18:12,02:48,71%,32°C,fine,11.8 mm,WNW 13 mph,1:0,2020-05-19 17:00:03,2020-05-19 17:00:03
463,Hanimadhoo,1,05:52,18:12,02:48,81%,30°C,fine,11.8 mm,WNW 12 mph,9:30,2020-05-20 05:00:04,2020-05-20 05:00:04
464,Hanimadhoo,1,05:52,18:12,04:04,81%,32°C,partly cloudy,3.0 mm,WSW 12 mph,9:30,2020-05-20 17:00:03,2020-05-20 17:00:03
465,Hanimadhoo,1,05:52,18:12,04:04,100%,25°C,thundershower,3.0 mm,SW 19 mph,8:30,2020-05-21 05:00:07,2020-05-21 05:00:07
466,Hanimadhoo,1,05:52,18:12,04:04,92%,27°C,windy,40.6 mm,WSW 25 mph,8:30,2020-05-21 17:00:09,2020-05-21 17:00:09
467,Hanimadhoo,1,05:52,18:12,04:04,83%,29°C,windy,40.6 mm,W 24 mph,0:06,2020-05-22 05:00:06,2020-05-22 05:00:06
468,Hanimadhoo,1,05:52,18:13,05:26,77%,32°C,fine,12.0 mm,WNW 13 mph,0:06,2020-05-22 17:00:05,2020-05-22 17:00:05
469,Hanimadhoo,1,05:52,18:13,05:26,86%,29°C,fine,12.0 mm,W 08 mph,0:06,2020-05-23 05:00:04,2020-05-23 05:00:04
470,Hanimadhoo,1,05:52,18:13,06:11,73%,32°C,fine,TRACE,W 09 mph,0:06,2020-05-23 17:00:04,2020-05-23 17:00:04
471,Hanimadhoo,1,05:52,18:13,06:11,86%,30°C,fine,TRACE,W 10 mph,10:54,2020-05-24 05:00:05,2020-05-24 05:00:05
472,Hanimadhoo,1,05:52,18:13,07:00,77%,32°C,fine,NIL,W 10 mph,10:54,2020-05-24 17:00:05,2020-05-24 17:00:05
473,Hanimadhoo,1,05:52,18:13,07:00,86%,30°C,cloudy,NIL,W 09 mph,9:48,2020-05-25 05:00:04,2020-05-25 05:00:04
474,Hanimadhoo,1,05:53,18:13,07:51,77%,32°C,partly cloudy,NIL,WSW 09 mph,9:48,2020-05-25 17:00:05,2020-05-25 17:00:05
475,Hanimadhoo,1,05:53,18:13,07:51,85%,30°C,cloudy,NIL,W 10 mph,8:30,2020-05-26 05:00:02,2020-05-26 05:00:02
476,Hanimadhoo,1,05:53,18:13,08:46,87%,30°C,cloudy,NIL,WSW 10 mph,8:30,2020-05-26 17:00:03,2020-05-26 17:00:03
477,Hanimadhoo,1,05:53,18:13,08:46,87%,29°C,fine,NIL,W 08 mph,6:54,2020-05-27 05:00:03,2020-05-27 05:00:03
478,Hanimadhoo,1,05:53,18:13,09:42,88%,28°C,thunder,0.4 mm,WSW 09 mph,6:54,2020-05-27 17:00:02,2020-05-27 17:00:02
479,Hanimadhoo,1,05:53,18:13,09:42,96%,27°C,thunder,0.4 mm,NW 13 mph,6:54,2020-05-28 05:00:03,2020-05-28 05:00:03
480,Hanimadhoo,1,05:53,18:14,10:38,99%,27°C,slight shower,0.4 mm,WNW 09 mph,6:54,2020-05-28 17:00:04,2020-05-28 17:00:04
481,Hanimadhoo,1,06:02,18:07,11:43,100%,25°C,moderate shower,0.4 mm,NNW 09 mph,1:12,2020-05-29 05:00:04,2020-05-29 05:00:04
482,Hanimadhoo,1,05:53,18:14,11:34,87%,29°C,cloudy,84.0 mm,WSW 09 mph,1:12,2020-05-29 17:00:04,2020-05-29 17:00:04
483,Hanimadhoo,1,05:53,18:14,11:34,94%,27°C,slight rain,84.0 mm,WNW 10 mph,1:12,2020-05-30 05:00:04,2020-05-30 05:00:04
484,Hanimadhoo,1,05:53,18:14,12:28,99%,25°C,slight shower,158.6 mm,W 09 mph,1:12,2020-05-30 17:00:05,2020-05-30 17:00:05
485,Hanimadhoo,1,05:53,18:14,12:28,89%,27°C,cloudy,158.6 mm,W 09 mph,0:0,2020-05-31 05:00:05,2020-05-31 05:00:05
486,Hanimadhoo,1,05:53,18:14,13:22,82%,30°C,cloudy,30.0 mm,SW 08 mph,0:0,2020-05-31 17:00:03,2020-05-31 17:00:03
487,Hanimadhoo,1,05:53,18:14,13:22,84%,29°C,fine,30.0 mm,WSW 09 mph,7:54,2020-06-01 05:00:03,2020-06-01 05:00:03
488,Hanimadhoo,1,05:52,18:16,14:14,78%,31°C,partly cloudy,TRACE,WSW 13 mph,7:54,2020-06-01 17:00:04,2020-06-01 17:00:04
489,Hanimadhoo,1,05:52,18:16,14:14,90%,28°C,partly cloudy,TRACE,SW 10 mph,7:54,2020-06-02 05:00:03,2020-06-02 05:00:03
490,Hanimadhoo,1,05:53,18:15,15:10,76%,31°C,cloudy,TRACE,SW 12 mph,7:54,2020-06-02 17:00:02,2020-06-02 17:00:02
491,Hanimadhoo,1,05:53,18:15,15:10,88%,28°C,partly cloudy,TRACE,SW 08 mph,3:12,2020-06-03 05:00:05,2020-06-03 05:00:05
492,Hanimadhoo,1,05:53,18:15,16:05,77%,32°C,partly cloudy,8.4 mm,S 13 mph,3:12,2020-06-03 17:00:04,2020-06-03 17:00:04
493,Hanimadhoo,1,05:53,18:15,16:05,86%,29°C,partly cloudy,8.4 mm,SW 09 mph,3:12,2020-06-04 05:00:07,2020-06-04 05:00:07
494,Hanimadhoo,1,05:53,18:15,17:03,84%,29°C,cloudy,8.4 mm,W 12 mph,3:12,2020-06-04 17:00:04,2020-06-04 17:00:04
495,Hanimadhoo,1,05:53,18:15,17:03,90%,28°C,cloudy,8.4 mm,SW 10 mph,3:12,2020-06-05 05:00:04,2020-06-05 05:00:04
496,Hanimadhoo,1,05:54,18:15,18:03,88%,28°C,partly cloudy,1.5 mm,WSW 14 mph,3:12,2020-06-05 17:00:03,2020-06-05 17:00:03
497,Hanimadhoo,1,05:54,18:15,18:03,87%,29°C,slight shower,1.5 mm,WSW 12 mph,7:30,2020-06-06 05:00:03,2020-06-06 05:00:03
498,Hanimadhoo,1,05:54,18:16,19:03,92%,27°C,heavy shower,6.9 mm,WSW 21 mph,7:30,2020-06-06 17:00:05,2020-06-06 17:00:05
499,Hanimadhoo,1,05:54,18:16,19:03,87%,28°C,cloudy,6.9 mm,W 10 mph,1:12,2020-06-07 05:00:05,2020-06-07 05:00:05
500,Hanimadhoo,1,05:54,18:16,20:02,78%,31°C,cloudy,9.7 mm,WSW 07 mph,1:12,2020-06-07 17:00:03,2020-06-07 17:00:03
501,Hanimadhoo,1,05:54,18:16,20:02,90%,28°C,cloudy,9.7 mm,WSW 05 mph,1:42,2020-06-08 05:00:06,2020-06-08 05:00:06
502,Hanimadhoo,1,05:54,18:16,20:59,77%,32°C,fine,20.4 mm,W 08 mph,1:42,2020-06-08 17:00:04,2020-06-08 17:00:04
503,Hanimadhoo,1,05:54,18:16,20:59,87%,29°C,cloudy,20.4 mm,W 08 mph,10:48,2020-06-09 05:00:04,2020-06-09 05:00:04
504,Hanimadhoo,1,05:54,18:16,20:59,76%,32°C,fine,20.4 mm,W 09 mph,10:48,2020-06-09 17:00:03,2020-06-09 17:00:03
505,Hanimadhoo,1,05:54,18:16,20:59,87%,29°C,fine,20.4 mm,WNW 07 mph,10:18,2020-06-10 05:00:05,2020-06-10 05:00:05
506,Hanimadhoo,1,05:54,18:16,22:40,74%,32°C,fine,TRACE,W 09 mph,10:18,2020-06-10 17:00:03,2020-06-10 17:00:03
507,Hanimadhoo,1,05:54,18:16,22:40,84%,29°C,fine,TRACE,W 07 mph,10:18,2020-06-11 05:00:04,2020-06-11 05:00:04
508,Hanimadhoo,1,05:54,18:17,23:25,81%,31°C,cloudy,TRACE,W 06 mph,10:18,2020-06-11 17:00:04,2020-06-11 17:00:04
509,Hanimadhoo,1,05:54,18:17,23:25,86%,29°C,cloudy,TRACE,WSW 08 mph,7:30,2020-06-12 05:00:05,2020-06-12 05:00:05
510,Hanimadhoo,1,05:55,18:17,00:00,77%,32°C,partly cloudy,TRACE,W 09 mph,7:30,2020-06-12 17:00:04,2020-06-12 17:00:04
511,Hanimadhoo,1,05:55,18:17,00:00,86%,29°C,fine,TRACE,WSW 08 mph,5:48,2020-06-13 05:00:07,2020-06-13 05:00:07
512,Hanimadhoo,1,05:55,18:17,00:06,72%,32°C,fine,0.4 mm,W 12 mph,5:48,2020-06-13 17:00:05,2020-06-13 17:00:05
513,Hanimadhoo,1,05:55,18:17,00:06,80%,29°C,fine,0.4 mm,WNW 08 mph,5:48,2020-06-14 05:00:04,2020-06-14 05:00:04
514,Hanimadhoo,1,05:55,18:17,00:45,77%,31°C,fine,1.9 mm,W 08 mph,5:48,2020-06-14 17:00:03,2020-06-14 17:00:03
515,Hanimadhoo,1,05:55,18:17,00:45,86%,30°C,fine,1.9 mm,W 08 mph,10:30,2020-06-15 05:00:05,2020-06-15 05:00:05
516,Hanimadhoo,1,05:55,18:18,01:24,73%,32°C,fine,6.7 mm,W 13 mph,10:30,2020-06-15 17:00:04,2020-06-15 17:00:04
517,Hanimadhoo,1,05:55,18:18,01:24,87%,29°C,fine,6.7 mm,W 07 mph,9:36,2020-06-16 05:00:05,2020-06-16 05:00:05
518,Hanimadhoo,1,05:55,18:18,02:02,78%,31°C,fine,NIL,W 13 mph,9:36,2020-06-16 17:00:03,2020-06-16 17:00:03
519,Hanimadhoo,1,05:55,18:18,02:02,86%,29°C,fine,NIL,W 12 mph,9:42,2020-06-17 05:00:04,2020-06-17 05:00:04
520,Hanimadhoo,1,05:56,18:18,02:41,74%,33°C,partly cloudy,3.7 mm,W 13 mph,9:42,2020-06-17 17:00:04,2020-06-17 17:00:04
521,Hanimadhoo,1,05:56,18:18,02:41,84%,30°C,partly cloudy,3.7 mm,W 12 mph,8:48,2020-06-18 05:00:05,2020-06-18 05:00:05
522,Hanimadhoo,1,05:56,18:18,03:22,71%,32°C,fine,3.7 mm,WNW 09 mph,8:48,2020-06-18 17:00:07,2020-06-18 17:00:07
